caseNumber,reportedDate,offense,description
MP202034757         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034788         ,2020-02-08T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202034790         ,2020-02-08T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202034809         ,2020-02-07T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP202034815         ,2020-02-08T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP202034819         ,2020-02-08T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP202034931         ,2020-02-08T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP202034956         ,2020-02-08T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202034971         ,2020-02-08T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202034986         ,2020-02-08T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202034998         ,2020-02-08T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP202035019         ,2020-02-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202035053         ,2020-02-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202035073         ,2020-02-08T00:00:00.000Z,CSCR    ,CSC - SODOMY                  
MP202035077         ,2020-02-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202035097         ,2020-02-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202035101         ,2020-02-08T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP202035131         ,2020-02-08T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202035155         ,2020-02-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202035158         ,2020-02-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202035210         ,2020-02-08T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202035227         ,2020-02-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202035232         ,2020-02-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202035262         ,2020-02-08T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202035297         ,2020-02-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202035316         ,2020-02-08T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP202035321         ,2020-02-08T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202035327         ,2020-02-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202035357         ,2020-02-08T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP202035365         ,2020-02-08T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202035410         ,2020-02-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202035460         ,2020-02-08T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP202035529         ,2020-02-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202035584         ,2020-02-08T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2020700741        ,2020-02-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700742        ,2020-02-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700748        ,2020-02-07T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700750        ,2020-02-07T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700752        ,2020-02-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700754        ,2020-02-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019247296        ,2019-09-12T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019279773        ,2019-09-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019281108        ,2019-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019282366        ,2019-09-17T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2019282434        ,2019-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019282680        ,2019-09-17T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019282823        ,2019-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019283144        ,2019-09-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019283159        ,2019-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019283171        ,2019-09-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019283200        ,2019-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019283222        ,2019-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019283238        ,2019-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019283268        ,2019-09-18T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019283377        ,2019-09-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019283403        ,2019-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019283404        ,2019-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019283471        ,2019-09-18T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019283507        ,2019-09-18T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2019283614        ,2019-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019283615        ,2019-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019283689        ,2019-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019283696        ,2019-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019283706        ,2019-09-18T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019283727        ,2019-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019283734        ,2019-09-18T00:00:00.000Z,COMPUT  ,OBS - COMPUTER HACKING        
MP2019283786        ,2019-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019283816        ,2019-09-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019283845        ,2019-09-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019283860        ,2019-09-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019283875        ,2019-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019283876        ,2019-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019283895        ,2019-09-18T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019283962        ,2019-09-19T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019283964        ,2019-09-19T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2019283983        ,2019-09-18T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2019284018        ,2019-09-18T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2019284035        ,2019-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019284045        ,2019-09-18T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019284073        ,2019-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019284085        ,2019-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019284089        ,2019-09-19T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019284104        ,2019-09-18T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019284135        ,2019-09-19T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2019284149        ,2019-09-18T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019284191        ,2019-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019284212        ,2019-09-19T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019284234        ,2019-09-19T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2019284242        ,2019-09-19T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019284266        ,2019-09-19T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019284297        ,2019-09-19T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019284304        ,2019-09-19T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019284313        ,2019-09-19T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019284319        ,2019-09-19T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019284330        ,2019-09-19T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019284375        ,2019-09-19T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019284384        ,2019-09-19T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019284387        ,2019-09-19T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019284389        ,2019-09-19T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019284403        ,2019-09-19T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019284433        ,2019-09-19T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019284436        ,2019-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019284489        ,2019-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019284541        ,2019-09-19T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019284579        ,2019-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019284610        ,2019-09-19T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2019284617        ,2019-09-19T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019284625        ,2019-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019284642        ,2019-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019284685        ,2019-09-19T00:00:00.000Z,DASLT3  ,3RD DEG DOMES ASLT            
MP2019284702        ,2019-09-19T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019284721        ,2019-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019284762        ,2019-09-19T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019284791        ,2019-09-19T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019284938        ,2019-09-19T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019284998        ,2019-09-19T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019285048        ,2019-09-19T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2019285092        ,2019-09-19T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019285435        ,2019-09-20T00:00:00.000Z,ASLT1   ,ASLT-GREAT BODILY HM          
MP2019705886        ,2019-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019705889        ,2019-09-18T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019705890        ,2019-09-18T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019705891        ,2019-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019705893        ,2019-09-18T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019705895        ,2019-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019705896        ,2019-09-18T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019705897        ,2019-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019705898        ,2019-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019705899        ,2019-09-19T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019705901        ,2019-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019705902        ,2019-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019705904        ,2019-09-19T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019705906        ,2019-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019705907        ,2019-09-19T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019705908        ,2019-09-19T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019705911        ,2019-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019705912        ,2019-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202037948         ,2020-02-11T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP202066122         ,2020-03-11T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP202066397         ,2020-03-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202066399         ,2020-03-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202066511         ,2020-03-12T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202066530         ,2020-03-12T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202066612         ,2020-03-12T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP202066624         ,2020-03-12T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202066649         ,2020-03-12T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP202066652         ,2020-03-12T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP202066717         ,2020-03-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202066750         ,2020-03-12T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202066793         ,2020-03-12T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202066828         ,2020-03-13T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202067015         ,2020-03-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202067017         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067060         ,2020-03-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202067064         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067094         ,2020-03-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202067112         ,2020-03-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202067136         ,2020-03-13T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP202067179         ,2020-03-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202067215         ,2020-03-13T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP202067256         ,2020-03-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202067288         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067304         ,2020-03-13T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP202067306         ,2020-03-13T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202067312         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067319         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067327         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067328         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067339         ,2020-03-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202067343         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067408         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067413         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067481         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067488         ,2020-03-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202067490         ,2020-03-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202067535         ,2020-03-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202067560         ,2020-03-13T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP202067592         ,2020-03-13T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202067593         ,2020-03-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202067623         ,2020-03-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202067627         ,2020-03-13T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP202067632         ,2020-03-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202067655         ,2020-03-13T00:00:00.000Z,ASLT1   ,ASLT-GREAT BODILY HM          
MP202067682         ,2020-03-13T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP202067729         ,2020-03-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202067803         ,2020-03-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202067826         ,2020-03-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202067837         ,2020-03-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202067849         ,2020-03-13T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP202067970         ,2020-03-13T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP202067974         ,2020-03-13T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2020701376        ,2020-03-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020701377        ,2020-03-12T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2020701378        ,2020-03-12T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2020701379        ,2020-03-12T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2020701380        ,2020-03-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701381        ,2020-03-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701383        ,2020-03-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701385        ,2020-03-12T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701386        ,2020-03-12T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701388        ,2020-03-12T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2020701389        ,2020-03-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020701390        ,2020-03-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701391        ,2020-03-12T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701395        ,2020-03-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020701398        ,2020-03-13T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701399        ,2020-03-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020701400        ,2020-03-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701402        ,2020-03-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701403        ,2020-03-13T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701404        ,2020-03-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701406        ,2020-03-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701407        ,2020-03-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701408        ,2020-03-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701411        ,2020-03-13T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701412        ,2020-03-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701413        ,2020-03-13T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701415        ,2020-03-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019120437        ,2019-04-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019140575        ,2019-05-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019144139        ,2019-05-22T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019146077        ,2019-05-29T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019151357        ,2019-05-28T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019151675        ,2019-05-28T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019152018        ,2019-05-29T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019152273        ,2019-05-29T00:00:00.000Z,ONLTHT  ,ON-LINE THEFT                 
MP2019152275        ,2019-05-29T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019152355        ,2019-05-29T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019152356        ,2019-05-29T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019152384        ,2019-05-29T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
